Airline,Date_of_Journey,Source,Dep_Time,Destination,Class,Price
Jet Airways,21/05/2019,Kolkata,18:55,Banglore,0,10844
IndiGo,3/04/2019,Mumbai,12:00,Hyderabad,0,2754
Multiple carriers,21/05/2019,Delhi,14:00,Cochin,0,14067
GoAir,27/04/2019,Delhi,07:25,Cochin,0,5140
IndiGo,9/05/2019,Delhi,10:35,Cochin,0,8330
Jet Airways,3/03/2019,Mumbai,19:35,Hyderabad,0,5678
Jet Airways,12/03/2019,Banglore,22:55,New Delhi,0,11087
GoAir,01/03/2019,Banglore,20:55,New Delhi,0,18558
IndiGo,1/03/2019,Mumbai,02:30,Hyderabad,0,16000
SpiceJet,6/05/2019,Banglore,21:10,Delhi,0,3573
Multiple carriers,15/05/2019,Delhi,12:50,Cochin,0,7670
Jet Airways,24/06/2019,Delhi,23:05,Cochin,0,12819
Vistara,15/05/2019,Banglore,17:00,Delhi,0,4878
Jet Airways,27/06/2019,Delhi,21:25,Cochin,0,11507
Air Asia,6/06/2019,Delhi,07:55,Cochin,0,8759
Jet Airways,12/06/2019,Delhi,17:30,Cochin,0,10262
Air India,21/05/2019,Delhi,07:05,Cochin,0,10975
Jet Airways,6/06/2019,Delhi,19:15,Cochin,0,10262
Multiple carriers,27/06/2019,Delhi,12:50,Cochin,0,6007
IndiGo,21/03/2019,Chennai,11:35,Kolkata,0,3858
IndiGo,27/06/2019,Delhi,14:20,Cochin,0,6412
Air India,21/04/2019,Kolkata,14:15,Banglore,0,6245
Air India,9/06/2019,Delhi,19:45,Cochin,0,9968
Multiple carriers,9/03/2019,Delhi,02:15,Cochin,0,18260
IndiGo,03/03/2019,Banglore,18:25,New Delhi,0,8855
Jet Airways,24/05/2019,Kolkata,08:25,Banglore,0,10844
SpiceJet,27/05/2019,Chennai,08:20,Kolkata,0,3597
Jet Airways,6/05/2019,Kolkata,17:00,Banglore,0,13067
Jet Airways,12/03/2019,Banglore,16:55,New Delhi,0,13817
Air India,12/03/2019,Banglore,06:45,New Delhi,0,11602
Jet Airways,9/05/2019,Kolkata,16:30,Banglore,0,13941
Jet Airways,15/05/2019,Kolkata,20:25,Banglore,0,14151
IndiGo,15/05/2019,Banglore,04:00,Delhi,0,3943
Jet Airways,12/05/2019,Kolkata,06:30,Banglore,0,10844
SpiceJet,18/06/2019,Mumbai,05:45,Hyderabad,0,2753
Jet Airways,12/06/2019,Delhi,02:15,Cochin,0,14714
Multiple carriers,18/05/2019,Delhi,07:05,Cochin,0,9646
Jet Airways,9/05/2019,Delhi,07:05,Cochin,0,15554
Air India,18/03/2019,Banglore,10:30,New Delhi,0,13261
Jet Airways,18/03/2019,Banglore,11:40,New Delhi,0,11087
Jet Airways,15/06/2019,Delhi,05:30,Cochin,0,11507
Multiple carriers,9/05/2019,Delhi,19:00,Cochin,0,9424
GoAir,12/04/2019,Banglore,11:40,Delhi,0,4937
SpiceJet,6/06/2019,Banglore,21:10,Delhi,0,3257
IndiGo,6/05/2019,Banglore,08:30,Delhi,0,4823
IndiGo,12/05/2019,Chennai,22:05,Kolkata,0,5277
SpiceJet,9/04/2019,Kolkata,17:10,Banglore,0,3873
Jet Airways,24/05/2019,Kolkata,16:30,Banglore,0,10844
Multiple carriers,27/05/2019,Delhi,17:00,Cochin,0,7198
Air India,15/05/2019,Delhi,05:10,Cochin,0,6094
IndiGo,3/05/2019,Banglore,06:05,Delhi,0,3943
IndiGo,15/05/2019,Banglore,21:15,Delhi,0,3943
Jet Airways,1/04/2019,Kolkata,20:00,Banglore,0,12681
Vistara,15/04/2019,Banglore,17:00,Delhi,0,5613
SpiceJet,24/05/2019,Kolkata,09:00,Banglore,0,3873
Jet Airways,27/05/2019,Delhi,13:00,Cochin,0,12898
Jet Airways,9/05/2019,Delhi,05:30,Cochin,0,15129
SpiceJet,9/05/2019,Chennai,08:20,Kolkata,0,3911
IndiGo,12/06/2019,Delhi,21:05,Cochin,0,6015
Jet Airways,01/03/2019,Banglore,16:55,New Delhi,0,54826
IndiGo,27/03/2019,Delhi,20:30,Cochin,0,5073
IndiGo,21/03/2019,Chennai,05:15,Kolkata,0,4326
Air India,24/06/2019,Delhi,16:40,Cochin,0,9443
Jet Airways,3/06/2019,Mumbai,10:20,Hyderabad,0,8040
Jet Airways,3/04/2019,Banglore,06:00,Delhi,0,7229
IndiGo,15/06/2019,Banglore,13:00,Delhi,0,3943
Air India,06/03/2019,Banglore,12:00,New Delhi,0,14195
Jet Airways,15/06/2019,Delhi,09:35,Cochin,0,13292
IndiGo,3/04/2019,Kolkata,11:30,Banglore,0,4174
Jet Airways,06/03/2019,Banglore,07:00,New Delhi,0,16736
Jet Airways,12/05/2019,Banglore,06:00,Delhi,0,5198
Multiple carriers,3/06/2019,Delhi,07:05,Cochin,0,15058
IndiGo,3/04/2019,Delhi,10:35,Cochin,0,5073
Multiple carriers,15/05/2019,Delhi,08:00,Cochin,0,10197
SpiceJet,27/06/2019,Chennai,17:45,Kolkata,0,3543
Jet Airways,27/06/2019,Banglore,17:45,Delhi,0,7229
Air India,1/06/2019,Delhi,12:00,Cochin,0,10966
Jet Airways,24/03/2019,Kolkata,13:55,Banglore,0,11134
Air Asia,6/04/2019,Kolkata,22:50,Banglore,0,3807
Air India,6/05/2019,Banglore,13:20,Delhi,0,5228
IndiGo,12/06/2019,Chennai,14:45,Kolkata,0,3597
Air Asia,18/05/2019,Banglore,11:10,Delhi,0,4483
Jet Airways,24/06/2019,Delhi,11:30,Cochin,0,10262
SpiceJet,6/06/2019,Delhi,08:45,Cochin,0,5158
Air India,21/03/2019,Banglore,22:00,New Delhi,0,6010
Jet Airways,12/06/2019,Delhi,14:35,Cochin,0,13376
Jet Airways,21/03/2019,Delhi,05:40,Cochin,0,11543
Multiple carriers,6/03/2019,Delhi,09:55,Cochin,0,15342
SpiceJet,15/03/2019,Banglore,09:35,New Delhi,0,6309
Vistara,24/05/2019,Banglore,19:30,Delhi,0,5823
Vistara,24/03/2019,Banglore,11:30,New Delhi,0,5403
SpiceJet,1/06/2019,Kolkata,06:55,Banglore,0,3873
Jet Airways,27/05/2019,Delhi,21:50,Cochin,0,12898
IndiGo,15/05/2019,Delhi,17:10,Cochin,0,6979
Air India,12/05/2019,Kolkata,16:45,Banglore,0,13437
Jet Airways,27/03/2019,Delhi,11:30,Cochin,0,6017
Jet Airways,21/03/2019,Delhi,07:05,Cochin,0,14053
IndiGo,6/03/2019,Chennai,11:35,Kolkata,0,7295
Jet Airways,12/06/2019,Kolkata,18:55,Banglore,0,13044
Jet Airways,3/05/2019,Banglore,11:10,Delhi,0,4030
Air India,06/03/2019,Banglore,08:15,New Delhi,0,13942
Jet Airways,12/05/2019,Kolkata,06:30,Banglore,0,14781
SpiceJet,24/03/2019,Banglore,05:45,New Delhi,0,3579
Air India,27/05/2019,Delhi,22:00,Cochin,0,10231
IndiGo,27/05/2019,Delhi,06:50,Cochin,0,5530
Jet Airways,12/05/2019,Kolkata,14:05,Banglore,0,10844
Air India,6/06/2019,Delhi,08:00,Cochin,0,8372
Jet Airways,9/03/2019,Delhi,06:50,Cochin,0,16289
Air India,6/05/2019,Delhi,22:00,Cochin,0,11701
Multiple carriers Premium economy,21/03/2019,Delhi,06:00,Cochin,0,11269
Multiple carriers,18/05/2019,Delhi,13:00,Cochin,0,9385
Jet Airways,24/05/2019,Kolkata,17:00,Banglore,0,14151
Jet Airways,9/04/2019,Banglore,08:20,Delhi,0,4544
Jet Airways,12/03/2019,Banglore,20:35,New Delhi,0,11087
IndiGo,3/06/2019,Kolkata,04:40,Banglore,0,5224
IndiGo,27/06/2019,Kolkata,09:35,Banglore,0,4804
Air India,12/03/2019,Mumbai,05:55,Hyderabad,0,6901
Multiple carriers,21/03/2019,Delhi,14:35,Cochin,0,5999
Vistara,9/04/2019,Banglore,21:00,Delhi,0,5403
Jet Airways,12/06/2019,Delhi,05:30,Cochin,0,13014
Jet Airways,6/05/2019,Mumbai,07:05,Hyderabad,0,4995
Jet Airways,21/05/2019,Kolkata,06:30,Banglore,0,13941
Jet Airways,3/06/2019,Delhi,21:25,Cochin,0,11507
Multiple carriers,15/06/2019,Delhi,08:00,Cochin,0,12192
Multiple carriers,27/05/2019,Delhi,18:00,Cochin,0,7198
IndiGo,21/06/2019,Delhi,14:25,Cochin,0,5000
SpiceJet,3/04/2019,Kolkata,06:55,Banglore,0,3841
Jet Airways,21/03/2019,Delhi,13:00,Cochin,0,12347
Vistara,15/06/2019,Chennai,17:45,Kolkata,0,11982
Jet Airways,9/05/2019,Delhi,05:30,Cochin,0,13029
Jet Airways,06/03/2019,Banglore,20:35,New Delhi,0,16736
IndiGo,15/04/2019,Kolkata,17:15,Banglore,0,4174
SpiceJet,27/06/2019,Kolkata,09:00,Banglore,0,3841
Jet Airways,6/03/2019,Delhi,19:45,Cochin,0,17024
IndiGo,24/05/2019,Banglore,21:15,Delhi,0,3943
IndiGo,3/06/2019,Delhi,11:55,Cochin,0,6442
Air India,9/03/2019,Delhi,07:05,Cochin,0,11762
SpiceJet,24/04/2019,Kolkata,09:00,Banglore,0,4174
IndiGo,18/06/2019,Kolkata,04:40,Banglore,0,4804
Multiple carriers,6/06/2019,Delhi,14:00,Cochin,0,13377
Jet Airways,1/04/2019,Banglore,11:10,Delhi,0,7229
IndiGo,15/03/2019,Banglore,22:20,New Delhi,0,8855
Multiple carriers,27/06/2019,Delhi,10:20,Cochin,0,7741
Jet Airways,01/03/2019,Banglore,08:00,New Delhi,0,22270
Multiple carriers,3/06/2019,Delhi,08:45,Cochin,0,7740
Air India,9/06/2019,Kolkata,09:50,Banglore,0,14960
Jet Airways,27/03/2019,Delhi,09:55,Cochin,0,12032
Air India,6/03/2019,Mumbai,21:05,Hyderabad,0,5462
Jet Airways,21/03/2019,Delhi,19:45,Cochin,0,12347
Air India,27/03/2019,Chennai,11:40,Kolkata,0,3145
Jet Airways,21/03/2019,Banglore,11:40,New Delhi,0,7832
IndiGo,21/06/2019,Kolkata,15:15,Banglore,0,4804
IndiGo,9/03/2019,Delhi,02:05,Cochin,0,10482
Jet Airways,18/05/2019,Delhi,11:30,Cochin,0,12373
Multiple carriers,3/03/2019,Delhi,07:05,Cochin,0,10478
Jet Airways,18/05/2019,Delhi,09:40,Cochin,0,13029
Air India,21/03/2019,Delhi,12:30,Cochin,0,6482
Jet Airways,18/05/2019,Delhi,09:00,Cochin,0,15554
Multiple carriers,12/06/2019,Delhi,08:45,Cochin,0,11789
IndiGo,24/03/2019,Kolkata,14:30,Banglore,0,9413
Air India,9/06/2019,Kolkata,16:45,Banglore,0,7662
Multiple carriers,21/05/2019,Delhi,19:00,Cochin,0,7888
Air Asia,15/05/2019,Kolkata,07:35,Banglore,0,5192
Multiple carriers,24/06/2019,Delhi,10:20,Cochin,0,6007
Jet Airways,27/05/2019,Delhi,10:00,Cochin,0,12898
Air India,18/03/2019,Banglore,08:50,New Delhi,0,11885
Vistara,24/03/2019,Kolkata,17:00,Banglore,0,14360
Air India,12/05/2019,Kolkata,16:45,Banglore,0,14330
Multiple carriers,27/03/2019,Delhi,13:05,Cochin,0,6076
SpiceJet,1/03/2019,Kolkata,06:55,Banglore,0,4622
Jet Airways,9/05/2019,Kolkata,21:10,Banglore,0,14388
Multiple carriers,21/05/2019,Delhi,08:45,Cochin,0,9794
IndiGo,3/06/2019,Kolkata,15:15,Banglore,0,4804
Jet Airways,9/05/2019,Kolkata,21:10,Banglore,0,9663
GoAir,9/05/2019,Delhi,07:25,Cochin,0,5842
Multiple carriers,3/03/2019,Delhi,07:00,Cochin,0,15603
IndiGo,3/03/2019,Kolkata,22:10,Banglore,0,5618
IndiGo,3/03/2019,Kolkata,14:20,Banglore,0,6565
SpiceJet,15/04/2019,Delhi,17:55,Cochin,0,5221
Jet Airways,27/06/2019,Delhi,09:40,Cochin,0,10368
Air India,24/06/2019,Delhi,20:40,Cochin,0,7480
Jet Airways,12/06/2019,Delhi,11:45,Cochin,0,13882
IndiGo,24/06/2019,Delhi,06:50,Cochin,0,6442
IndiGo,24/06/2019,Banglore,07:10,Delhi,0,4823
SpiceJet,21/05/2019,Kolkata,17:10,Banglore,0,3873
Jet Airways,1/05/2019,Kolkata,17:00,Banglore,0,12121
IndiGo,27/04/2019,Banglore,10:10,Delhi,0,4423
Air India,24/06/2019,Kolkata,14:15,Banglore,0,5510
Jet Airways,6/04/2019,Banglore,08:20,Delhi,0,7229
Jet Airways,9/06/2019,Delhi,19:45,Cochin,0,10577
Jet Airways,27/03/2019,Mumbai,10:20,Hyderabad,0,8040
Jet Airways,3/06/2019,Delhi,13:00,Cochin,0,14714
Jet Airways,9/06/2019,Banglore,06:00,Delhi,0,7229
Multiple carriers,21/03/2019,Delhi,07:05,Cochin,0,6653
IndiGo,24/06/2019,Delhi,05:05,Cochin,0,6442
IndiGo,12/05/2019,Kolkata,21:25,Banglore,0,4804
Air India,9/05/2019,Delhi,13:15,Cochin,0,9417
Jet Airways,24/05/2019,Kolkata,18:55,Banglore,0,10844
Jet Airways,12/05/2019,Banglore,17:45,Delhi,0,7229
Jet Airways,6/03/2019,Delhi,09:00,Cochin,0,15400
IndiGo,15/06/2019,Delhi,08:30,Cochin,0,6416
Air India,3/04/2019,Banglore,13:20,Delhi,0,5176
IndiGo,21/03/2019,Delhi,16:00,Cochin,0,9264
Multiple carriers,6/06/2019,Delhi,09:00,Cochin,0,13587
SpiceJet,1/05/2019,Chennai,08:20,Kolkata,0,3597
Air Asia,27/04/2019,Banglore,04:55,Delhi,0,4282
Jet Airways,27/06/2019,Mumbai,07:05,Hyderabad,0,4995
IndiGo,1/06/2019,Kolkata,20:20,Banglore,0,4804
Jet Airways,6/05/2019,Kolkata,06:30,Banglore,0,10844
Jet Airways,1/06/2019,Delhi,21:50,Cochin,0,14714
Jet Airways,6/06/2019,Kolkata,21:10,Banglore,0,14571
Jet Airways,21/03/2019,Banglore,11:40,New Delhi,0,7832
Jet Airways,1/04/2019,Kolkata,20:25,Banglore,0,11467
Jet Airways,9/05/2019,Kolkata,17:00,Banglore,0,10953
IndiGo,9/03/2019,Kolkata,20:25,Banglore,0,4148
SpiceJet,9/05/2019,Kolkata,09:00,Banglore,0,3873
IndiGo,27/04/2019,Banglore,22:10,Delhi,0,3943
Air Asia,27/03/2019,Delhi,16:45,Cochin,0,6151
Vistara,12/03/2019,Mumbai,08:45,Hyderabad,0,12080
Jet Airways,9/05/2019,Kolkata,20:00,Banglore,0,13584
IndiGo,6/05/2019,Delhi,11:25,Cochin,0,6979
Air Asia,09/03/2019,Banglore,23:25,New Delhi,0,4482
IndiGo,1/04/2019,Kolkata,18:05,Banglore,0,6284
IndiGo,24/05/2019,Kolkata,19:35,Banglore,0,4226
IndiGo,9/03/2019,Delhi,06:40,Cochin,0,6442
Jet Airways,18/05/2019,Delhi,19:45,Cochin,0,12373
Jet Airways,12/03/2019,Banglore,05:50,New Delhi,0,11297
Air India,24/05/2019,Kolkata,10:00,Banglore,0,14083
Jet Airways,3/06/2019,Delhi,11:00,Cochin,0,7202
Multiple carriers,21/03/2019,Delhi,09:00,Cochin,0,11667
Jet Airways,24/05/2019,Kolkata,18:55,Banglore,0,10844
Air India,15/03/2019,Banglore,11:50,New Delhi,0,5932
Multiple carriers,24/06/2019,Delhi,08:45,Cochin,0,9001
Jet Airways,6/06/2019,Kolkata,17:00,Banglore,0,13469
IndiGo,15/06/2019,Mumbai,21:20,Hyderabad,0,2227
IndiGo,15/05/2019,Delhi,07:15,Cochin,0,5636
Multiple carriers,6/06/2019,Delhi,15:05,Cochin,0,15965
IndiGo,24/06/2019,Delhi,20:25,Cochin,0,5054
Multiple carriers,21/03/2019,Delhi,07:10,Cochin,0,5999
IndiGo,1/05/2019,Banglore,07:10,Delhi,0,4823
SpiceJet,12/06/2019,Kolkata,11:35,Banglore,0,8479
Vistara,15/05/2019,Kolkata,07:10,Banglore,0,8452
Jet Airways,3/06/2019,Delhi,08:00,Cochin,0,14924
Air India,3/06/2019,Delhi,19:45,Cochin,0,10441
Multiple carriers,21/05/2019,Delhi,06:00,Cochin,0,7485
Jet Airways,6/06/2019,Banglore,08:20,Delhi,0,6478
Jet Airways,27/05/2019,Delhi,13:25,Cochin,0,15129
IndiGo,1/05/2019,Kolkata,19:20,Banglore,0,3809
Jet Airways,24/06/2019,Delhi,08:00,Cochin,0,18581
IndiGo,9/06/2019,Kolkata,22:15,Banglore,0,5224
IndiGo,9/05/2019,Delhi,17:10,Cochin,0,8330
Air India,9/06/2019,Banglore,10:00,Delhi,0,6961
Jet Airways,9/06/2019,Delhi,08:00,Cochin,0,10262
IndiGo,21/06/2019,Mumbai,02:35,Hyderabad,0,2754
Multiple carriers,18/05/2019,Delhi,15:00,Cochin,0,13727
GoAir,27/04/2019,Banglore,20:55,Delhi,0,3898
Jet Airways,12/03/2019,Banglore,22:55,New Delhi,0,11087
Air Asia,6/04/2019,Banglore,23:55,Delhi,0,3383
Jet Airways,21/03/2019,Delhi,17:30,Cochin,0,12557
Jet Airways,21/03/2019,Delhi,06:20,Cochin,0,8273
Air India,12/03/2019,Mumbai,10:05,Hyderabad,0,9736
Jet Airways,24/06/2019,Delhi,17:30,Cochin,0,10262
Jet Airways,9/04/2019,Delhi,05:30,Cochin,0,11664
IndiGo,1/05/2019,Banglore,23:30,Delhi,0,4591
Jet Airways,18/03/2019,Banglore,14:05,New Delhi,0,13502
Air India,27/06/2019,Delhi,13:00,Cochin,0,8372
Air India,21/04/2019,Banglore,06:10,Delhi,0,6121
Vistara,21/03/2019,Banglore,16:00,New Delhi,0,5613
IndiGo,6/04/2019,Delhi,06:50,Cochin,0,5298
Jet Airways,9/03/2019,Delhi,02:15,Cochin,0,15764
Air Asia,15/06/2019,Delhi,07:55,Cochin,0,6253
Jet Airways,18/05/2019,Kolkata,05:45,Banglore,0,8586
Jet Airways,27/03/2019,Delhi,06:20,Cochin,0,12273
IndiGo,15/05/2019,Mumbai,21:20,Hyderabad,0,2227
Jet Airways,12/06/2019,Banglore,19:50,Delhi,0,5769
Vistara,18/04/2019,Delhi,14:40,Cochin,0,6216
IndiGo,3/06/2019,Delhi,02:00,Cochin,0,6386
Multiple carriers,1/06/2019,Delhi,10:00,Cochin,0,16108
SpiceJet,24/05/2019,Kolkata,22:20,Banglore,0,3873
IndiGo,9/04/2019,Delhi,10:35,Cochin,0,6270
Air India,12/04/2019,Banglore,21:05,Delhi,0,5911
Multiple carriers,6/03/2019,Delhi,09:10,Cochin,0,15077
Jet Airways,01/03/2019,Banglore,20:35,New Delhi,0,31825
SpiceJet,6/05/2019,Kolkata,11:35,Banglore,0,8479
Vistara,12/05/2019,Kolkata,07:10,Banglore,0,9397
Jet Airways,3/06/2019,Delhi,09:00,Cochin,0,10262
IndiGo,3/04/2019,Delhi,05:35,Cochin,0,4729
Jet Airways,1/06/2019,Delhi,17:30,Cochin,0,14714
IndiGo,15/05/2019,Kolkata,17:15,Banglore,0,4804
IndiGo,3/06/2019,Kolkata,20:25,Banglore,0,4804
Air India,1/04/2019,Mumbai,21:05,Hyderabad,0,2050
Multiple carriers,27/03/2019,Delhi,07:30,Cochin,0,8371
Multiple carriers,27/06/2019,Delhi,10:00,Cochin,0,12192
Multiple carriers Premium economy,21/03/2019,Delhi,06:00,Cochin,0,14629
IndiGo,9/04/2019,Banglore,18:25,Delhi,0,4823
Multiple carriers,9/05/2019,Delhi,13:00,Cochin,0,14323
Jet Airways,9/05/2019,Delhi,13:25,Cochin,0,15129
IndiGo,18/05/2019,Delhi,06:40,Cochin,0,6758
Multiple carriers,21/05/2019,Delhi,09:00,Cochin,0,14848
Air India,03/03/2019,Banglore,06:45,New Delhi,0,12358
Jet Airways,21/05/2019,Banglore,18:55,Delhi,0,4030
Air India,9/03/2019,Kolkata,14:15,Banglore,0,4960
Air India,27/03/2019,Delhi,16:40,Cochin,0,8656
IndiGo,6/03/2019,Delhi,09:10,Cochin,0,14871
GoAir,27/03/2019,Delhi,06:00,Cochin,0,4563
IndiGo,6/03/2019,Mumbai,21:20,Hyderabad,0,4784
IndiGo,1/06/2019,Banglore,20:00,Delhi,0,4823
Vistara,3/05/2019,Chennai,07:05,Kolkata,0,3687
Jet Airways,27/04/2019,Banglore,15:15,Delhi,0,7229
Jet Airways,15/04/2019,Banglore,07:10,Delhi,0,7229
Air India,21/04/2019,Delhi,06:10,Cochin,0,7174
Air India,21/03/2019,Delhi,06:50,Cochin,0,11071
IndiGo,15/05/2019,Delhi,04:55,Cochin,0,6979
IndiGo,15/05/2019,Chennai,07:55,Kolkata,0,3850
Jet Airways,12/06/2019,Kolkata,20:00,Banglore,0,13044
Jet Airways,18/05/2019,Delhi,20:55,Cochin,0,12373
Air India,18/05/2019,Delhi,13:20,Cochin,0,13801
IndiGo,1/06/2019,Banglore,08:30,Delhi,0,4823
Air India,9/06/2019,Delhi,05:15,Cochin,0,6587
IndiGo,3/06/2019,Mumbai,20:05,Hyderabad,0,2227
Jet Airways,9/06/2019,Kolkata,17:00,Banglore,0,14151
Air India,01/03/2019,Banglore,08:50,New Delhi,0,25430
SpiceJet,27/06/2019,Banglore,21:10,Delhi,0,4319
Air India,3/03/2019,Delhi,04:00,Cochin,0,14462
Jet Airways,21/05/2019,Kolkata,06:30,Banglore,0,8586
Air India,9/06/2019,Kolkata,09:50,Banglore,0,7662
Jet Airways,3/05/2019,Mumbai,07:05,Hyderabad,0,4995
Multiple carriers,9/06/2019,Delhi,09:00,Cochin,0,7408
Jet Airways,15/03/2019,Mumbai,19:35,Hyderabad,0,5678
Jet Airways,9/06/2019,Mumbai,19:35,Hyderabad,0,5678
Jet Airways,01/03/2019,Banglore,08:55,New Delhi,0,26890
Air India,6/03/2019,Mumbai,06:00,Hyderabad,0,13904
Jet Airways,1/06/2019,Delhi,20:00,Cochin,0,15318
Vistara,15/05/2019,Kolkata,20:20,Banglore,0,8452
IndiGo,9/06/2019,Delhi,10:35,Cochin,0,6314
Air India,1/05/2019,Kolkata,10:00,Banglore,0,10203
SpiceJet,15/06/2019,Chennai,08:20,Kolkata,0,3597
Multiple carriers,12/06/2019,Delhi,10:20,Cochin,0,8266
Jet Airways,18/05/2019,Delhi,21:50,Cochin,0,12373
Jet Airways,01/03/2019,Banglore,14:05,New Delhi,0,36235
IndiGo,3/03/2019,Delhi,08:25,Cochin,0,14871
Jet Airways,12/04/2019,Banglore,17:45,Delhi,0,7229
IndiGo,24/04/2019,Kolkata,22:15,Banglore,0,4804
IndiGo,03/03/2019,Banglore,20:00,New Delhi,0,7303
Multiple carriers,1/06/2019,Delhi,11:30,Cochin,0,13587
Multiple carriers,18/05/2019,Delhi,14:55,Cochin,0,7740
IndiGo,1/03/2019,Chennai,14:40,Kolkata,0,7295
Multiple carriers,3/03/2019,Delhi,18:15,Cochin,0,18916
Multiple carriers,21/05/2019,Delhi,12:50,Cochin,0,8266
Jet Airways,18/05/2019,Delhi,02:15,Cochin,0,12373
Multiple carriers,18/05/2019,Delhi,13:15,Cochin,0,11188
Jet Airways,18/05/2019,Kolkata,09:35,Banglore,0,14151
Jet Airways,1/06/2019,Delhi,08:00,Cochin,0,14714
Jet Airways,6/04/2019,Banglore,07:10,Delhi,0,7229
Jet Airways,27/03/2019,Delhi,09:00,Cochin,0,12242
Jet Airways,15/03/2019,Banglore,07:00,New Delhi,0,9134
IndiGo,1/05/2019,Banglore,22:10,Delhi,0,3943
Air India,1/06/2019,Banglore,10:00,Delhi,0,6961
Jet Airways,12/03/2019,Mumbai,08:15,Hyderabad,0,23843
SpiceJet,24/05/2019,Chennai,09:45,Kolkata,0,3597
Multiple carriers,27/06/2019,Delhi,13:00,Cochin,0,7408
SpiceJet,27/05/2019,Banglore,05:55,Delhi,0,3257
SpiceJet,6/05/2019,Mumbai,05:45,Hyderabad,0,1965
Multiple carriers,27/03/2019,Delhi,06:40,Cochin,0,9100
Air India,18/06/2019,Mumbai,19:30,Hyderabad,0,3100
Jet Airways,01/03/2019,Banglore,08:00,New Delhi,0,26890
Jet Airways,24/06/2019,Banglore,17:45,Delhi,0,8016
Air India,24/03/2019,Kolkata,20:30,Banglore,0,12173
IndiGo,27/05/2019,Delhi,04:55,Cochin,0,8784
IndiGo,9/05/2019,Delhi,06:50,Cochin,0,5298
Jet Airways,09/03/2019,Banglore,08:55,New Delhi,0,11087
SpiceJet,9/06/2019,Delhi,17:55,Cochin,0,5409
GoAir,1/05/2019,Delhi,07:25,Cochin,0,5842
Jet Airways,18/03/2019,Mumbai,15:50,Hyderabad,0,2228
SpiceJet,6/05/2019,Chennai,17:45,Kolkata,0,3543
IndiGo,21/05/2019,Kolkata,21:00,Banglore,0,7228
IndiGo,15/04/2019,Delhi,05:05,Cochin,0,6287
Multiple carriers,27/06/2019,Delhi,13:00,Cochin,0,13377
IndiGo,3/03/2019,Kolkata,17:15,Banglore,0,6985
Air India,3/06/2019,Delhi,13:00,Cochin,0,8372
Air India,21/05/2019,Kolkata,09:25,Banglore,0,14687
Jet Airways,9/03/2019,Delhi,11:00,Cochin,0,9564
Vistara,12/03/2019,Mumbai,08:45,Hyderabad,0,12080
Multiple carriers,3/06/2019,Delhi,17:50,Cochin,0,18275
IndiGo,6/06/2019,Delhi,07:30,Cochin,0,6093
Jet Airways,9/03/2019,Delhi,05:40,Cochin,0,14861
IndiGo,18/05/2019,Kolkata,11:30,Banglore,0,4804
Jet Airways,1/05/2019,Kolkata,20:25,Banglore,0,9314
Multiple carriers,9/05/2019,Delhi,08:45,Cochin,0,9794
Jet Airways,21/05/2019,Delhi,05:30,Cochin,0,13029
SpiceJet,3/06/2019,Kolkata,17:10,Banglore,0,3841
Jet Airways,18/03/2019,Banglore,08:00,New Delhi,0,12284
Jet Airways,9/06/2019,Delhi,21:50,Cochin,0,14714
Jet Airways,1/04/2019,Kolkata,06:30,Banglore,0,7064
Jet Airways,18/05/2019,Banglore,07:10,Delhi,0,5198
Jet Airways,15/05/2019,Kolkata,06:30,Banglore,0,14781
Air India,24/06/2019,Delhi,20:15,Cochin,0,13381
Air India,1/06/2019,Delhi,05:10,Cochin,0,6094
IndiGo,1/06/2019,Delhi,06:50,Cochin,0,5298
Multiple carriers,27/06/2019,Delhi,10:00,Cochin,0,7408
Jet Airways,12/05/2019,Kolkata,21:10,Banglore,0,14388
Air India,24/06/2019,Delhi,19:45,Cochin,0,9443
Air India,3/03/2019,Delhi,07:05,Cochin,0,11762
Air India,27/06/2019,Delhi,12:30,Cochin,0,7480
IndiGo,15/03/2019,Delhi,05:35,Cochin,0,5406
Jet Airways,12/06/2019,Delhi,11:00,Cochin,0,9564
Jet Airways,9/06/2019,Delhi,09:40,Cochin,0,10368
IndiGo,9/05/2019,Delhi,07:15,Cochin,0,5636
SpiceJet,9/05/2019,Mumbai,22:45,Hyderabad,0,1965
Jet Airways,12/06/2019,Kolkata,21:10,Banglore,0,12739
IndiGo,12/03/2019,Kolkata,14:20,Banglore,0,4148
IndiGo,9/05/2019,Delhi,06:40,Cochin,0,7191
Jet Airways,6/06/2019,Delhi,07:05,Cochin,0,10262
Vistara,24/03/2019,Kolkata,09:55,Banglore,0,12312
Jet Airways,3/06/2019,Delhi,18:15,Cochin,0,10262
Jet Airways,15/06/2019,Delhi,11:00,Cochin,0,9564
Jet Airways,24/03/2019,Kolkata,06:30,Banglore,0,13759
Vistara,6/05/2019,Kolkata,17:00,Banglore,0,8610
Jet Airways,15/06/2019,Delhi,13:00,Cochin,0,14714
IndiGo,3/06/2019,Banglore,08:30,Delhi,0,4823
Air Asia,27/05/2019,Delhi,07:55,Cochin,0,6451
Jet Airways,21/05/2019,Delhi,14:00,Cochin,0,16079
Jet Airways,1/06/2019,Delhi,11:00,Cochin,0,7202
IndiGo,24/03/2019,Banglore,23:30,New Delhi,0,4944
